manual reset|Internet - Connectivity|Intermittent Connectivity|Setup Truck Roll|1628
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Customer Ed - Equipment|1496
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Customer Ed - Service(s)|1299
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Outage - Charter Services|2172
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Outage - Customer Requested Credit|52
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Outage - No Power at Residence|122
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Resolved - Power Cycled Equipment|1782
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Resolved - Tightened Coax/Splitter Connections|155
manual reset|Internet - Connectivity|No Connectivity - Modem Offline|Setup Truck Roll|5398
manual reset|Internet - Connectivity|Provisioning Issue|Customer Ed - Equipment|72
manual reset|Internet - Connectivity|Provisioning Issue|Customer Ed - Service(s)|90
manual reset|Internet - Connectivity|Provisioning Issue|Outage - Charter Services|18
manual reset|Internet - Connectivity|Provisioning Issue|Outage - No Power at Residence|5
manual reset|Internet - Connectivity|Provisioning Issue|Resolved - Power Cycled Equipment|43
manual reset|Internet - Connectivity|Provisioning Issue|Resolved - Reprovisioning|461
manual reset|Internet - Connectivity|Provisioning Issue|Resolved - Tightened Coax/Splitter Connections|1
manual reset|Internet - Connectivity|Provisioning Issue|Setup Truck Roll|47
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)| Customer Ed - Device Management (Pause/Unpause Internet Access)|12
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)| Escalated for Investigation - Device Management (Change Device Icon)|1
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)| Resolved - Optimized In-Home Network|9
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Customer Ed - Device Management (Change Device Icon)|6
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Customer Ed - Device Management (Change Device Nickname)|3
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Customer Ed - Equipment|59
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Customer Ed - Router Management (Change Configuration Settings)|11
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Customer Ed - Router Management (Change SSID/Password)|22
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Customer Ed - Service(s)|11
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Escalated for Investigation - Device Management (Change Device Nickname)|3
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Escalated for Investigation - Router Management (Change Configuration Settings)|1
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Outage - Charter Services|3
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Power Cycled Equipment - Device Management (Change Device Nickname)|9
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Power Cycled Equipment - Device Management (Pause/Unpause Internet Access)|6
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Power Cycled Equipment - Router Management (Change SSID/Password)|12
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Resolved - Power Cycled Equipment|46
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Resolved - Tightened Coax/Splitter Connections|1
manual reset|Internet - Connectivity|Router Issue (Charter Provided Device)|Setup Truck Roll|37
manual reset|Internet - Connectivity|Router Issue (Customer Hardware)|Customer Ed - Equipment|206
manual reset|Internet - Connectivity|Router Issue (Customer Hardware)|Customer Ed - Service(s)|101
manual reset|Internet - Connectivity|Router Issue (Customer Hardware)|Outage - Charter Services|3
manual reset|Internet - Connectivity|Router Issue (Customer Hardware)|Outage - No Power at Residence|3
manual reset|Internet - Connectivity|Router Issue (Customer Hardware)|Resolved - Power Cycled Equipment|116
manual reset|Internet - Connectivity|Router Issue (Customer Hardware)|Resolved - Tightened Coax/Splitter Connections|6
manual reset|Internet - Connectivity|Router Issue (Customer Hardware)|Setup Truck Roll|39
manual reset|Internet - Connectivity|Router Issue (Customer Owned)|Customer Ed - Equipment|78
manual reset|Internet - Connectivity|Router Issue (Customer Owned)|Customer Ed - Service(s)|28
manual reset|Internet - Connectivity|Router Issue (Customer Owned)|Resolved - Power Cycled Equipment|33
manual reset|Internet - Connectivity|Router Issue (Customer Owned)|Resolved - Tightened Coax/Splitter Connections|1
manual reset|Internet - Connectivity|Router Issue (Customer Owned)|Setup Truck Roll|9
manual reset|Internet - Connectivity|Router Issue (Legacy Home Networking)|Customer Ed - Equipment|104
manual reset|Internet - Connectivity|Router Issue (Legacy Home Networking)|Customer Ed - Service(s)|100
manual reset|Internet - Connectivity|Router Issue (Legacy Home Networking)|Outage - Charter Services|12
manual reset|Internet - Connectivity|Router Issue (Legacy Home Networking)|Outage - No Power at Residence|1
manual reset|Internet - Connectivity|Router Issue (Legacy Home Networking)|Resolved - Power Cycled Equipment|105
manual reset|Internet - Connectivity|Router Issue (Legacy Home Networking)|Resolved - Tightened Coax/Splitter Connections|4
manual reset|Internet - Connectivity|Router Issue (Legacy Home Networking)|Setup Truck Roll|49
manual reset|Internet - Connectivity|Slow Speeds|Customer Ed - Equipment|151
manual reset|Internet - Connectivity|Slow Speeds|Customer Ed - Service(s)|150
manual reset|Internet - Connectivity|Slow Speeds|Outage - Charter Services|13
manual reset|Internet - Connectivity|Slow Speeds|Outage - No Power at Residence|4
manual reset|Internet - Connectivity|Slow Speeds|Resolved - Power Cycled Equipment|178
manual reset|Internet - Connectivity|Slow Speeds|Resolved - Tightened Coax/Splitter Connections|4
manual reset|Internet - Connectivity|Slow Speeds|Setup Truck Roll|340
manual reset|Internet - Features|Charter Security Suite|Customer Ed - Service(s)|1
manual reset|Internet - Features|Charter Security Suite|Escalated for Followup|1
manual reset|Internet - Features|Charter.net - Customization|Customer Ed - Equipment|2
manual reset|Internet - Features|Charter.net - Customization|Customer Ed - Service(s)|1
manual reset|Internet - Features|Charter.net - Customization|Customer Ed - Username/Password|3
manual reset|Internet - Features|Charter.net - Customization|Outage - Charter Services|1
manual reset|Internet - Features|Charter.net - Customization|Resolved - Power Cycled Equipment|2
manual reset|Internet - Features|Email - 3rd Party Client|Customer Ed - Service(s)|2
manual reset|Internet - Features|Email - 3rd Party Client|Escalated for Followup|1
manual reset|Internet - Features|Email - Webmail|Customer Ed - Equipment|1
manual reset|Internet - Features|Email - Webmail|Customer Ed - Username/Password|7
manual reset|Internet - Features|My Account - Billing|Customer Ed - Service(s)|2
manual reset|Internet - Features|My Account - Billing|Customer Ed - Username/Password|2
manual reset|Internet - Features|My Account - Billing|Escalated for Followup|1
manual reset|Internet - Features|My Account - Login Issue|Customer Ed - Equipment|14
manual reset|Internet - Features|My Account - Login Issue|Customer Ed - Service(s)|17
manual reset|Internet - Features|My Account - Login Issue|Customer Ed - Username/Password|20
manual reset|Internet - Features|My Account - Login Issue|Outage - Charter Services|1
manual reset|Internet - Features|Online TV (HBOGo/Epix/etc)|Customer Ed - Service(s)|1
manual reset|Internet - Features|Online TV (HBOGo/Epix/etc)|Customer Ed - Username/Password|1
manual reset|Internet - Features|Online TV (HBOGo/Epix/etc)|Outage - Charter Services|2
manual reset|Internet - Features|Online TV (HBOGo/Epix/etc)|Resolved - Power Cycled Equipment|1
manual reset|Internet - Features|Spectrum WiFi HotSpot|Cannot Authenticate - Customer Ed|3
manual reset|Internet - Features|Spectrum WiFi HotSpot|Cannot Connect to Network - Customer Ed|1
manual reset|Internet - Features|Spectrum WiFi HotSpot|Cannot Connect to Network - Escalated for Followup|1
manual reset|Internet - Features|Spectrum WiFi HotSpot|Cannot Connect to Network - Resolved via Troubleshooting|4
manual reset|Internet - Features|Spectrum WiFi HotSpot|Forgot Username / Password - Customer Ed|2
manual reset|Internet - Features|Spectrum WiFi HotSpot|Forgot Username / Password - Escalated for Followup|1
manual reset|Internet - Features|Spectrum WiFi HotSpot|Forgot Username / Password - Updated for Customer|1
manual reset|Internet - Features|Watch Spectrum.net|Customer Ed - Features|2
manual reset|Internet - Features|Watch Spectrum.net|Customer Ed - Guide|1
manual reset|Internet - Features|Watch Spectrum.net|Customer Ed - Poor Streaming Quality|1
manual reset|Internet - Features|Watch Spectrum.net|Customer Ed - Unable to Stream Live TV|2
manual reset|Internet - Features|Watch Spectrum.net|Customer Ed - Username/Password|1
manual reset|Internet - Features|Watch Spectrum.net|Outage - Spectrum.net Site|1
manual reset|Internet - Features|Webspace|Customer Ed - Equipment|2
manual reset|Internet - Features|Webspace|Customer Ed - Service(s)|1
manual reset|Internet - Features|Webspace|Customer Ed - Username/Password|1
manual reset|Internet - Installing Equipment|Customer Owned Modem|Customer Education|17
manual reset|Internet - Installing Equipment|Customer Owned Modem|Not Ready for Install|1
manual reset|Internet - Installing Equipment|Customer Owned Modem|Resolved - Account Correction|15
manual reset|Internet - Installing Equipment|Customer Owned Modem|Resolved - Activation/Provisioning|23
manual reset|Internet - Installing Equipment|Customer Owned Modem|Setup Truck Roll|5
manual reset|Internet - Installing Equipment|Customer Owned Modem|Transfer to Internet Repair|1
manual reset|Internet - Installing Equipment|Customer Says Physically Incapable of Completing|Customer Education|8
manual reset|Internet - Installing Equipment|Customer Says Physically Incapable of Completing|Escalated to Lead / Supervisor|1
manual reset|Internet - Installing Equipment|Customer Says Physically Incapable of Completing|Setup Truck Roll|4
manual reset|Internet - Installing Equipment|Equipment Not Connected Correctly (HDMI, Coax, etc)|Customer Education|13
manual reset|Internet - Installing Equipment|Equipment Not Connected Correctly (HDMI, Coax, etc)|Resolved - Activation/Provisioning|49
manual reset|Internet - Installing Equipment|Equipment Not Connected Correctly (HDMI, Coax, etc)|Resolved - Power Cycled Equipment|1
manual reset|Internet - Installing Equipment|Equipment Not Connected Correctly (HDMI, Coax, etc)|Setup Truck Roll|17
manual reset|Internet - Installing Equipment|No Outlet Available|Customer Education|6
manual reset|Internet - Installing Equipment|No Outlet Available|Setup Truck Roll|80
manual reset|Internet - Installing Equipment|SRO for Trap Removal Still Open|Customer Education|7
manual reset|Internet - Installing Equipment|SRO for Trap Removal Still Open|Setup Truck Roll|1
manual reset|Internet - Missing Equipment|Order Not Yet Shipped|Customer Ed - Provided Tracking Order Info|1
manual reset|Internet - Missing Equipment|Order Not Yet Shipped|Customer Education|3
manual reset|Internet - Missing Equipment|Order Not Yet Shipped|Mail out new equipment|2
manual reset|Internet - Missing Equipment|Order Not Yet Shipped|Referred to Store for Equipment|5
manual reset|Internet - Missing Equipment|Order Not Yet Shipped|Setup Truck Roll|2
manual reset|Internet - Missing Equipment|Self Install Kit Not Yet Received|Customer Ed - Provided Tracking Order Info|3
manual reset|Internet - Missing Equipment|Self Install Kit Not Yet Received|Customer Education|5
manual reset|Internet - Missing Equipment|Self Install Kit Not Yet Received|Referred to Store for Equipment|3
manual reset|Internet - Missing Equipment|Self Install Kit Received - Missing Equipment|Customer Education|9
manual reset|Internet - Missing Equipment|Self Install Kit Received - Missing Equipment|Escalated to Lead / Supervisor|1
manual reset|Internet - Missing Equipment|Self Install Kit Received - Missing Equipment|Mail out new equipment|4
manual reset|Internet - Missing Equipment|Self Install Kit Received - Missing Equipment|Referred to Store for Equipment|37
manual reset|Internet - Missing Equipment|Self Install Kit Received - Missing Equipment|Resolved - Account Correction|1
manual reset|Internet - Missing Equipment|Self Install Kit Received - Missing Equipment|Setup Truck Roll|17
manual reset|Internet - Post Connect Issue|Slow Speeds|Customer Education|1
manual reset|Internet - Post Connect Issue|Slow Speeds|Escalated to Lead / Supervisor|1
manual reset|Internet - Post Connect Issue|Slow Speeds|Resolved - Activation/Provisioning|1
manual reset|Internet - Post Connect Issue|Slow Speeds|Resolved - Power Cycled Equipment|1
manual reset|Internet - Post Connect Issue|Slow Speeds|Setup Truck Roll|2
manual reset|Internet - Post Connect Issue|Slow Speeds|Transfer to Internet Repair|5
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Advised of Outage|1
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Customer Education|14
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Dropped call|1
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Not Ready for Install|2
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Referred to Store for Equipment|2
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Resolved - Account Correction|5
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Resolved - Activation/Provisioning|15
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Resolved - Power Cycled Equipment|5
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Setup Truck Roll|15
manual reset|Internet - Post Connect Issue|Unable to Connect to Wi-Fi |Transfer to Internet Repair|37
manual reset|Internet - Requested Professional Install|Attempted Install - Unable to Complete|Customer Education|3
manual reset|Internet - Requested Professional Install|Attempted Install - Unable to Complete|Setup Truck Roll|11
manual reset|Internet - Requested Professional Install|Did Not Attempt Install|Customer Education|1
manual reset|Internet - Requested Professional Install|Did Not Attempt Install|Setup Truck Roll|1
manual reset|LHM/Hotelworks|No Connectivity|Customer Ed - Product|1
manual reset|LHM/Hotelworks|No Connectivity|Outage|5
manual reset|Missing Channels / Poor Service Quality|Audio-Video Sync Issue|Customer Ed - Equipment|1
manual reset|Missing Channels / Poor Service Quality|Audio-Video Sync Issue|Customer Ed - Service(s)|1
manual reset|Missing Channels / Poor Service Quality|Audio-Video Sync Issue|Resolved - Power Cycled Equipment|1
manual reset|Missing Channels / Poor Service Quality|Audio-Video Sync Issue|Setup Truck Roll|2
manual reset|Missing Channels / Poor Service Quality|Digital Tiling/Pixelation/Freezing/Flashing|Customer Ed - Equipment|5
manual reset|Missing Channels / Poor Service Quality|Digital Tiling/Pixelation/Freezing/Flashing|Customer Ed - Service(s)|2
manual reset|Missing Channels / Poor Service Quality|Digital Tiling/Pixelation/Freezing/Flashing|Outage - Charter Services|2
manual reset|Missing Channels / Poor Service Quality|Digital Tiling/Pixelation/Freezing/Flashing|Resolved - Component Cable|1
manual reset|Missing Channels / Poor Service Quality|Digital Tiling/Pixelation/Freezing/Flashing|Resolved - Power Cycled Equipment|12
manual reset|Missing Channels / Poor Service Quality|Digital Tiling/Pixelation/Freezing/Flashing|Resolved - Set Top Box Settings|1
manual reset|Missing Channels / Poor Service Quality|Digital Tiling/Pixelation/Freezing/Flashing|Setup Truck Roll|15
manual reset|Missing Channels / Poor Service Quality|HDTV Picture Settings|Customer Ed - Equipment|1
manual reset|Missing Channels / Poor Service Quality|HDTV Picture Settings|Resolved - HDMI Connection|2
manual reset|Missing Channels / Poor Service Quality|Missing Individual Channel|Customer Ed - Equipment|5
manual reset|Missing Channels / Poor Service Quality|Missing Individual Channel|Customer Ed - Service(s)|3
manual reset|Missing Channels / Poor Service Quality|Missing Individual Channel|Resolved - Power Cycled Equipment|1
manual reset|Missing Channels / Poor Service Quality|Missing Individual Channel|Setup Truck Roll|5
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Customer Ed - Equipment|8
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Customer Ed - Service(s)|6
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Outage - Charter Services|7
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Resolved - Account Correction|7
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Resolved - Customer Equipment Settings|2
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Resolved - Power Cycled Equipment|27
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Resolved - Sent Billing Hit|13
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Resolved - Set Top Box Settings|3
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Setup Truck Roll|34
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Setup Truck Roll - Rescue Install|2
manual reset|Missing Channels / Poor Service Quality|Missing Multiple Channels/Packages|Upgraded Services|2
manual reset|Missing Channels / Poor Service Quality|No Audio / Poor Audio Quality|Customer Ed - Equipment|1
manual reset|Missing Channels / Poor Service Quality|No Audio / Poor Audio Quality|Resolved - Set Top Box Settings|1
manual reset|Missing Channels / Poor Service Quality|Not Authorized or Please Subscribe Error|Customer Ed - Service(s)|1
manual reset|Missing Channels / Poor Service Quality|Not Authorized or Please Subscribe Error|Resolved - Account Correction|1
manual reset|Missing Channels / Poor Service Quality|Not Authorized or Please Subscribe Error|Resolved - Power Cycled Equipment|1
manual reset|Missing Channels / Poor Service Quality|Not Authorized or Please Subscribe Error|Resolved - Sent Billing Hit|3
manual reset|Missing Channels / Poor Service Quality|Not Authorized or Please Subscribe Error|Setup Truck Roll|3
manual reset|Missing Channels / Poor Service Quality|Stuck in Limited Mode|Setup Truck Roll|1
manual reset|Multi - Activation|Call to Activate Message on TV|Customer Education|10
manual reset|Multi - Activation|Call to Activate Message on TV|Resolved - Account Correction|6
manual reset|Multi - Activation|Call to Activate Message on TV|Resolved - Activation/Provisioning|11
manual reset|Multi - Activation|Call to Activate Message on TV|Setup Truck Roll|3
manual reset|Multi - Activation|Customer Told to Call by Sales/Store/Tech|Resolved - Activation/Provisioning|9
manual reset|Multi - Activation|Customer Told to Call by Sales/Store/Tech|Setup Truck Roll|1
manual reset|Multi - Activation|Equip Online - Customer Unable to Connect/No Picture|Customer Education|11
manual reset|Multi - Activation|Equip Online - Customer Unable to Connect/No Picture|Resolved - Account Correction|1
manual reset|Multi - Activation|Equip Online - Customer Unable to Connect/No Picture|Resolved - Activation/Provisioning|13
manual reset|Multi - Activation|Equip Online - Customer Unable to Connect/No Picture|Setup Truck Roll|2
manual reset|Multi - Activation|Equip Online - Customer Unable to Connect/No Picture|Transfer to Internet/Voice Repair|4
manual reset|Multi - Activation|Equipment Offline|Customer Education|12
manual reset|Multi - Activation|Equipment Offline|Dropped call|1
manual reset|Multi - Activation|Equipment Offline|Escalated to Lead / Supervisor|1
manual reset|Multi - Activation|Equipment Offline|Not Ready for Install|3
manual reset|Multi - Activation|Equipment Offline|Resolved - Account Correction|2
manual reset|Multi - Activation|Equipment Offline|Resolved - Activation/Provisioning|17
manual reset|Multi - Activation|Equipment Offline|Setup Truck Roll|73
manual reset|Multi - Activation|SRO for Trap Removal Still Open|Customer Education|3
manual reset|Multi - Activation|Stuck in Limited Mode|Setup Truck Roll|1
manual reset|Multi - Activation|Terms and Conditions Not Accepted|Customer Education|2
manual reset|Multi - Activation|Terms and Conditions Not Accepted|Dropped call|1
manual reset|Multi - Activation|Terms and Conditions Not Accepted|Resolved - Account Correction|1
manual reset|Multi - Activation|Terms and Conditions Not Accepted|Resolved - Activation/Provisioning|5
manual reset|Multi - Activation|Web Activation Portal Not Working|Customer Education|1
manual reset|Multi - Activation|Web Activation Portal Not Working|Resolved - Account Correction|4
manual reset|Multi - Activation|Web Activation Portal Not Working|Resolved - Activation/Provisioning|5
manual reset|Multi - Activation|Work Order Error|Customer Education|1
manual reset|Multi - Activation|Work Order Error|Escalated to Lead / Supervisor|3
manual reset|Multi - Activation|Work Order Error|Not Home to Troubleshoot|1
manual reset|Multi - Activation|Work Order Error|Resolved - Corrected Work Order|1
manual reset|Multi - Activation|Work Order Open|Customer Education|4
manual reset|Multi - Activation|Work Order Open|Escalated to Lead / Supervisor|1
manual reset|Multi - Activation|Work Order Open|Resolved - Work Order Closed|22
manual reset|Multi - Installing Equipment|Customer Says Physically Incapable of Completing|Customer Education|1
manual reset|Multi - Installing Equipment|Customer Says Physically Incapable of Completing|Setup Truck Roll|1
manual reset|Multi - Installing Equipment|Equipment Not Connected Correctly (HDMI, Coax, etc)|Customer Education|3
manual reset|Multi - Installing Equipment|Equipment Not Connected Correctly (HDMI, Coax, etc)|Resolved - Power Cycled Equipment|2
manual reset|Multi - Installing Equipment|Equipment Not Connected Correctly (HDMI, Coax, etc)|Setup Truck Roll|1
manual reset|Multi - Installing Equipment|No Outlet Available|Customer Education|1
manual reset|Multi - Installing Equipment|No Outlet Available|Resolved - Account Correction|1
manual reset|Multi - Installing Equipment|No Outlet Available|Setup Truck Roll|16
manual reset|Multi - Missing Equipment|Order Not Yet Shipped|Customer Education|1
manual reset|Multi - Missing Equipment|Self Install Kit Not Yet Received|Mail out new equipment|1
manual reset|Multi - Missing Equipment|Self Install Kit Received - Missing Equipment|Referred to Store for Equipment|3
manual reset|Multi - Missing Equipment|Self Install Kit Received - Missing Equipment|Setup Truck Roll|1
manual reset|Multi - Post Connect Issue|Missing Channels|Advised of Outage|1
manual reset|Multi - Post Connect Issue|Missing Channels|Setup Truck Roll|1
manual reset|Multi - Post Connect Issue|Unable to Connect to Wi-Fi |Customer Education|3
manual reset|Multi - Post Connect Issue|Unable to Connect to Wi-Fi |Resolved - Power Cycled Equipment|1
manual reset|Multi - Requested Professional Install|Attempted Install - Unable to Complete|Setup Truck Roll|7
manual reset|No Service|ALL Services Out (All LOBs)|Customer Ed - Equipment|45
manual reset|No Service|ALL Services Out (All LOBs)|Customer Ed - Service(s)|43
manual reset|No Service|ALL Services Out (All LOBs)|Outage - Charter Services|496
manual reset|No Service|ALL Services Out (All LOBs)|Outage - Customer Requested Credit|8
manual reset|No Service|ALL Services Out (All LOBs)|Outage - No Power at Residence|15
manual reset|No Service|ALL Services Out (All LOBs)|Outage - Provider/Vendor|10
manual reset|No Service|ALL Services Out (All LOBs)|Resolved - Account Correction|12
manual reset|No Service|ALL Services Out (All LOBs)|Resolved - Transfer to IVR (Payment)|1
manual reset|No Service|ALL Services Out (All LOBs)|Setup Truck Roll|185
manual reset|No Service|ALL Services Out (All LOBs)|Setup Truck Roll - Rescue Install|5
manual reset|No Service|ALL Services Out (All LOBs)|Submitted ETD Ticket|103
manual reset|No Service|Stuck in Limited Mode|Advised of Outage|1
manual reset|No Service|Stuck in Limited Mode|Setup Truck Roll|2
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Customer Ed - Equipment|40
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Customer Ed - Service(s)|31
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Outage - Charter Services|43
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Outage - Customer Requested Credit|1
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Referred Customer to Equipment Vendor|1
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Referred to Charter Store - New Equipment|6
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Resolved - Account Correction|15
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Resolved - Agent-Processed Payment|2
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Resolved - Coaxial Cable|4
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Resolved - Placed TV on Appropriate Channel/Input|3
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Resolved - Power Cycled Equipment|51
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Resolved - Sent Billing Hit|15
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Resolved by Customer|5
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Setup Truck Roll|71
manual reset|No Service|Video - All Channels Out (No Pic/Error Msg)|Setup Truck Roll - Rescue Install|3
manual reset|No Service|Video - All Channels Out (Snowy Picture)|Customer Ed - Service(s)|2
manual reset|No Service|Video - All Channels Out (Snowy Picture)|Referred Customer to Equipment Vendor|1
manual reset|No Service|Video - All Channels Out (Snowy Picture)|Resolved - Power Cycled Equipment|1
manual reset|No Service|Video - All Channels Out (Snowy Picture)|Resolved - Set Top Box Settings|1
manual reset|No Service|Video - All Channels Out (Snowy Picture)|Setup Truck Roll|1
manual reset|No Service|Video - Box Activation Issue|Customer Ed - Equipment|15
manual reset|No Service|Video - Box Activation Issue|Customer Ed - Service(s)|6
manual reset|No Service|Video - Box Activation Issue|Outage - Charter Services|3
manual reset|No Service|Video - Box Activation Issue|Referred to Charter Store - New Equipment|1
manual reset|No Service|Video - Box Activation Issue|Resolved - Account Correction|7
manual reset|No Service|Video - Box Activation Issue|Resolved - Power Cycled Equipment|7
manual reset|No Service|Video - Box Activation Issue|Resolved - Sent Billing Hit|17
manual reset|No Service|Video - Box Activation Issue|Setup Truck Roll|7
manual reset|No Service|Video - Box Activation Issue|Setup Truck Roll - Rescue Install|4
manual reset|Order Status|Customer Cancel Request Pre  ship|Customer Education - Unable to Cancel|2
manual reset|Order Status|Customer Cancel Request Pre  ship|Resolved - Canceled Order|1
manual reset|Order Status|General Tracking Information|Customer Education|1
manual reset|Out of Scope (Transfer)|Advanced Wifi (SCS/Hospitality WiFi)|Transfer to Advanced Wifi Group|1
manual reset|Out of Scope (Transfer)|Billing Issue|Incorrect Transfer|3
manual reset|Out of Scope (Transfer)|Billing Issue|Transfer to Billing|109
manual reset|Out of Scope (Transfer)|Billing Issue|Transfer to Bulk Billing|9
manual reset|Out of Scope (Transfer)|Charter Business Issue|Transfer to Charter Business|8
manual reset|Out of Scope (Transfer)|Consult From Another Department|Agent Education|11
manual reset|Out of Scope (Transfer)|Consult From Another Department|Escalated for Followup|8
manual reset|Out of Scope (Transfer)|Consult From Another Department|Incorrect Transfer|6
manual reset|Out of Scope (Transfer)|Core Customer Service|Transfer to Core Customer Service|8
manual reset|Out of Scope (Transfer)|Customer Self-Installation (CSI)|Transfer to Retention|1
manual reset|Out of Scope (Transfer)|Customer Self-Installation (CSI)|Transfer to Self-Install|99
manual reset|Out of Scope (Transfer)|Existing L-BHN Customer|Transfer to L-BHN|3
manual reset|Out of Scope (Transfer)|Existing L-CHTR Customer|Transfer to L-CHTR|6
manual reset|Out of Scope (Transfer)|Existing L-TWC Customer|Transfer to L-TWC|26
manual reset|Out of Scope (Transfer)|Internet Repair Issue|Transfer to Bulk Repair|28
manual reset|Out of Scope (Transfer)|Internet Repair Issue|Transfer to Internet Repair|1012
manual reset|Out of Scope (Transfer)|Mobile Inbound Sales|Transfer to Inbound Sales|1
manual reset|Out of Scope (Transfer)|New Customer|Transfer to Sales|60
manual reset|Out of Scope (Transfer)|Non-English Call|Transfer to Spanish|3
manual reset|Out of Scope (Transfer)|Residential Issue|Transfer to Resi HSI/TTM Repair|3
manual reset|Out of Scope (Transfer)|Retention Issue|Transfer to Retention|63
manual reset|Out of Scope (Transfer)|Sales Issue|Transfer to Sales|41
manual reset|Out of Scope (Transfer)|Spectrum Mobile Issue|Transfer to Spectrum Mobile|1
manual reset|Out of Scope (Transfer)|Tech Call|Informed Tech|1
manual reset|Out of Scope (Transfer)|Tech Call|Tech Education|5
manual reset|Out of Scope (Transfer)|Telephone Repair Issue|Transfer to Telephone Repair|23
manual reset|Out of Scope (Transfer)|Video Repair Issue|Transfer to Bulk Repair|5
manual reset|Out of Scope (Transfer)|Video Repair Issue|Transfer to SIT|9
manual reset|Out of Scope (Transfer)|Video Repair Issue|Transfer to Video Repair|64
manual reset|Payment-related|Bill Payment|Customer Education|25
manual reset|Payment-related|Bill Payment|Escalated (Note Required)|1
manual reset|Payment-related|Bill Payment|Payment - Future Dated by Agent|2
manual reset|Payment-related|Bill Payment|Payment - Processed by Agent|5
manual reset|Payment-related|Bill Payment|Payment - Transfer to IVR|2
manual reset|Payment-related|Bill Payment|Promise to Pay - Processed by Agent|1
manual reset|Payment-related|Online Bill Payment Issue|Customer Education|1
manual reset|Payment-related|Online Bill Payment Issue|Payment - Processed by Agent|1
manual reset|Payment-related|Payment Verification|Customer Education|8
manual reset|Repair|Broadband Connection|Customer Ed - Equipment|4
manual reset|Repair|Broadband Connection|Customer Ed - Service(s)|1
manual reset|Repair|CO/Smoke Sensor|Setup Truck Roll|1
